date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:47:46	2537/2537	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:13:44%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F1-oktober-s-d-24-oktober-2021%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embeda5af	(from https://sinaptika.mercubuana.ac.id/1-oktober-s-d-24-oktober-2021/)
00:47:47	780/780	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/ketentuan/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/ketentuan/feed/index.html	(from https://sinaptika.mercubuana.ac.id/ketentuan/)
00:47:48	2335/2335	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:13:46%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fketentuan%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed4407.json	(from https://sinaptika.mercubuana.ac.id/ketentuan/)
00:47:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:13:46%20GMT	https://sinaptika.mercubuana.ac.id/?p=1300	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index2610.html	(from https://sinaptika.mercubuana.ac.id/ketentuan/)
00:47:49	2428/2428	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:13:48%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fketentuan%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed0ad0	(from https://sinaptika.mercubuana.ac.id/ketentuan/)
00:47:51	2414/2414	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/category/disclaimer/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/disclaimer/feed/index.html	(from https://sinaptika.mercubuana.ac.id/category/disclaimer/)
00:47:51	2377/2377	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:13:49%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F12-desember-2020-2%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed09ef.json	(from https://sinaptika.mercubuana.ac.id/12-desember-2020-2/)
00:47:51	806/806	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/12-desember-2020-2/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/12-desember-2020-2/feed/index.html	(from https://sinaptika.mercubuana.ac.id/12-desember-2020-2/)
00:47:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:13:50%20GMT	https://sinaptika.mercubuana.ac.id/?p=1234	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/indexaad3.html	(from https://sinaptika.mercubuana.ac.id/12-desember-2020-2/)
00:47:53	2470/2470	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:13:51%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F12-desember-2020-2%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embede879	(from https://sinaptika.mercubuana.ac.id/12-desember-2020-2/)
00:47:55	5874/5874	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/category/tanggal-penting/normal/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/tanggal-penting/normal/feed/index.html	(from https://sinaptika.mercubuana.ac.id/category/tanggal-penting/normal/)
00:47:55	29207/29207	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:13:54%20GMT	https://sinaptika.mercubuana.ac.id/1-juni-2018/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/1-juni-2018/index.html	(from https://sinaptika.mercubuana.ac.id/category/tanggal-penting/early-bird/)
00:47:55	6943/6943	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/category/tanggal-penting/early-bird/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/category/tanggal-penting/early-bird/feed/index.html	(from https://sinaptika.mercubuana.ac.id/category/tanggal-penting/early-bird/)
00:47:56	2940/2940	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:13:55%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fworkshop-teknologi-informasi-untuk-mahasiswa-dan-umum%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed59d4.json	(from https://sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/)
00:47:57	992/992	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/feed/index.html	(from https://sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/)
00:47:58	3071/3071	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:13:56%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fworkshop-teknologi-informasi-untuk-mahasiswa-dan-umum%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed790e	(from https://sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/)
00:47:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:13:56%20GMT	https://sinaptika.mercubuana.ac.id/?p=665	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index2bcd.html	(from https://sinaptika.mercubuana.ac.id/workshop-teknologi-informasi-untuk-mahasiswa-dan-umum/)
00:48:00	864/864	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/feed/index.html	(from https://sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/)
00:48:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:13:58%20GMT	https://sinaptika.mercubuana.ac.id/?p=662	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/indexfc9a.html	(from https://sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/)
00:48:00	2649/2649	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:13:59%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fkompetisi-teknologi-informasi%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed6166.json	(from https://sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/)
00:48:02	2780/2780	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:01%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fkompetisi-teknologi-informasi%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed4047	(from https://sinaptika.mercubuana.ac.id/kompetisi-teknologi-informasi/)
00:48:03	2369/2369	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:02%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F1-17-oktober-2018%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed04f5.json	(from https://sinaptika.mercubuana.ac.id/1-17-oktober-2018/)
00:48:04	802/802	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/1-17-oktober-2018/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/1-17-oktober-2018/feed/index.html	(from https://sinaptika.mercubuana.ac.id/1-17-oktober-2018/)
00:48:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:03%20GMT	https://sinaptika.mercubuana.ac.id/?p=547	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index7cc7.html	(from https://sinaptika.mercubuana.ac.id/1-17-oktober-2018/)
00:48:05	2462/2462	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:03%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F1-17-oktober-2018%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed6460	(from https://sinaptika.mercubuana.ac.id/1-17-oktober-2018/)
00:48:06	796/796	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/1-oktober-2018/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/1-oktober-2018/feed/index.html	(from https://sinaptika.mercubuana.ac.id/1-oktober-2018/)
00:48:06	2363/2363	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:05%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F1-oktober-2018%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedb8c7.json	(from https://sinaptika.mercubuana.ac.id/1-oktober-2018/)
00:48:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:06%20GMT	https://sinaptika.mercubuana.ac.id/?p=545	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index3a3f.html	(from https://sinaptika.mercubuana.ac.id/1-oktober-2018/)
00:48:08	2456/2456	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:06%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F1-oktober-2018%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed386d	(from https://sinaptika.mercubuana.ac.id/1-oktober-2018/)
00:48:09	817/817	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/10-september-2018/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/10-september-2018/feed/index.html	(from https://sinaptika.mercubuana.ac.id/10-september-2018/)
00:48:10	2417/2417	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:08%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F10-september-2018%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed643e.json	(from https://sinaptika.mercubuana.ac.id/10-september-2018/)
00:48:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:08%20GMT	https://sinaptika.mercubuana.ac.id/?p=541	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index4126.html	(from https://sinaptika.mercubuana.ac.id/10-september-2018/)
00:48:12	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:11%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F10-september-2018%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedf62f	(from https://sinaptika.mercubuana.ac.id/10-september-2018/)
00:48:13	2425/2425	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:12%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F16-30-juli-2018%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed3dc9.json	(from https://sinaptika.mercubuana.ac.id/16-30-juli-2018/)
00:48:14	2524/2524	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:13%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F16-30-juli-2018%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedb22c	(from https://sinaptika.mercubuana.ac.id/16-30-juli-2018/)
00:48:14	815/815	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/16-30-juli-2018/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/16-30-juli-2018/feed/index.html	(from https://sinaptika.mercubuana.ac.id/16-30-juli-2018/)
00:48:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:13%20GMT	https://sinaptika.mercubuana.ac.id/?p=539	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/indexfded.html	(from https://sinaptika.mercubuana.ac.id/16-30-juli-2018/)
00:48:16	2362/2362	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:15%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F16-juli-2018%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedeb7c.json	(from https://sinaptika.mercubuana.ac.id/16-juli-2018/)
00:48:16	793/793	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/16-juli-2018/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/16-juli-2018/feed/index.html	(from https://sinaptika.mercubuana.ac.id/16-juli-2018/)
00:48:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:15%20GMT	https://sinaptika.mercubuana.ac.id/?p=537	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/indexfbc0.html	(from https://sinaptika.mercubuana.ac.id/16-juli-2018/)
00:48:17	2455/2455	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:16%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F16-juli-2018%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed211f	(from https://sinaptika.mercubuana.ac.id/16-juli-2018/)
00:48:19	791/791	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/2-juli-2018/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/2-juli-2018/feed/index.html	(from https://sinaptika.mercubuana.ac.id/2-juli-2018/)
00:48:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:18%20GMT	https://sinaptika.mercubuana.ac.id/?p=535	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index5ff4.html	(from https://sinaptika.mercubuana.ac.id/2-juli-2018/)
00:48:20	2360/2360	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:18%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F2-juli-2018%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedef6b.json	(from https://sinaptika.mercubuana.ac.id/2-juli-2018/)
00:48:21	2453/2453	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:20%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2F2-juli-2018%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed794e	(from https://sinaptika.mercubuana.ac.id/2-juli-2018/)
00:48:22	2749/2749	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:21%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fa-passion-for-planning-enjoy-putting-their-plans-into-action%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed101c.json	(from https://sinaptika.mercubuana.ac.id/a-passion-for-planning-enjoy-putting-their-plans-into-action/)
00:48:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:22%20GMT	https://sinaptika.mercubuana.ac.id/?p=365	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index18ee.html	(from https://sinaptika.mercubuana.ac.id/a-passion-for-planning-enjoy-putting-their-plans-into-action/)
00:48:24	2880/2880	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:23%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fa-passion-for-planning-enjoy-putting-their-plans-into-action%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed875f	(from https://sinaptika.mercubuana.ac.id/a-passion-for-planning-enjoy-putting-their-plans-into-action/)
00:48:26	5413/5413	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/type/image/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/type/image/feed/index.html	(from https://sinaptika.mercubuana.ac.id/type/image/)
00:48:26	2700/2700	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:25%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events-4%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed795d.json	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-4/)
00:48:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:25%20GMT	https://sinaptika.mercubuana.ac.id/?p=363	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index481e.html	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-4/)
00:48:28	2831/2831	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:27%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events-4%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed3264	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-4/)
00:48:30	6975/6975	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/type/aside/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/type/aside/feed/index.html	(from https://sinaptika.mercubuana.ac.id/type/aside/)
00:48:30	2700/2700	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:29%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events-3%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedac90.json	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-3/)
00:48:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:29%20GMT	https://sinaptika.mercubuana.ac.id/?p=361	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index76f0.html	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-3/)
00:48:32	2831/2831	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:31%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fevent-involves-the-planning-of-all-kinds-of-events-3%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed1b11	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-3/)
00:48:34	2741/2741	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:33%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fdo-you-have-a-passion-for-organizing-and-meeting-new-people%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed62ba.json	(from https://sinaptika.mercubuana.ac.id/do-you-have-a-passion-for-organizing-and-meeting-new-people/)
00:48:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:33%20GMT	https://sinaptika.mercubuana.ac.id/?p=359	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/indexcaf0.html	(from https://sinaptika.mercubuana.ac.id/do-you-have-a-passion-for-organizing-and-meeting-new-people/)
00:48:36	2872/2872	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:34%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fdo-you-have-a-passion-for-organizing-and-meeting-new-people%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed0b5f	(from https://sinaptika.mercubuana.ac.id/do-you-have-a-passion-for-organizing-and-meeting-new-people/)
00:48:38	4865/4865	---M-Z	200	added ('OK')	application/rss+xml	etag:%224f080fa76c294ddd6ee88f78c1ae9133-gzip%22	https://sinaptika.mercubuana.ac.id/type/chat/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/type/chat/feed/index.html	(from https://sinaptika.mercubuana.ac.id/type/chat/)
00:48:38	2352/2352	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2014:14:37%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fhello-world-3%2F	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embedb3db.json	(from https://sinaptika.mercubuana.ac.id/hello-world-3/)
00:48:38	791/791	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eecd381f6ceda05a5efd59fee728de03-gzip%22	https://sinaptika.mercubuana.ac.id/hello-world-3/feed/	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/hello-world-3/feed/index.html	(from https://sinaptika.mercubuana.ac.id/hello-world-3/)
00:48:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:37%20GMT	https://sinaptika.mercubuana.ac.id/?p=375	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index3922.html	(from https://sinaptika.mercubuana.ac.id/hello-world-3/)
00:48:41	2445/2445	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2014:14:39%20GMT	https://sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsinaptika.mercubuana.ac.id%2Fhello-world-3%2F&format=xml	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/wp-json/oembed/1.0/embed543c	(from https://sinaptika.mercubuana.ac.id/hello-world-3/)
00:48:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2014:14:41%20GMT	https://sinaptika.mercubuana.ac.id/?p=202	C:/My%20Web%20Sites/sinaptika/sinaptika.mercubuana.ac.id/index6452.html	(from https://sinaptika.mercubuana.ac.id/event-involves-the-planning-of-all-kinds-of-events-2/)
